station_id,date,year,ec_msm,tal_mgl,po4_mgl
C6H003Q01,2001-11-13,2001,26.4,92.312,0.221
C6H003Q01,2001-11-21,2001,33.8,124.571,0.129
C6H003Q01,2001-11-27,2001,26.8,96.129,0.163
C6H003Q01,2001-12-04,2001,30.1,112.0,0.253
C6H003Q01,2001-12-19,2001,27.2,103.377,0.225
C6H003Q01,2001-12-27,2001,31.5,112.45,0.116
C6H003Q01,2002-01-03,2002,29.2,101.68,0.177
C6H003Q01,2002-01-08,2002,29.4,97.363,0.184
C6H003Q01,2002-01-14,2002,30.1,117.239,0.111
C6H003Q01,2002-01-22,2002,34.4,128.166,0.144
C6H003Q01,2002-02-05,2002,22.8,84.011,0.22
C6H003Q01,2002-02-12,2002,27.0,97.481,0.148
C6H003Q01,2002-02-19,2002,31.0,120.28,0.189
C6H003Q01,2002-02-26,2002,35.2,129.998,0.376
C6H003Q01,2002-03-06,2002,38.4,134.698,0.176
C6H003Q01,2002-03-12,2002,38.2,134.552,0.325
C6H003Q01,2002-03-19,2002,41.2,161.287,0.117
C6H003Q01,2002-03-26,2002,47.1,171.955,0.183
C6H003Q01,2002-04-03,2002,50.5,174.136,0.474
C6H003Q01,2002-04-17,2002,58.3,176.207,0.684
C6H003Q01,2002-04-23,2002,61.6,184.818,0.491
C6H003Q01,2002-04-30,2002,62.7,169.862,0.882
C6H003Q01,2002-05-07,2002,61.3,170.656,0.227
C6H003Q01,2002-05-14,2002,54.5,163.541,0.407
C6H003Q01,2002-05-21,2002,56.5,148.74,1.073
C6H003Q01,2002-05-28,2002,59.7,188.065,1.052
C6H003Q01,2002-06-04,2002,64.2,209.257,1.135
C6H003Q01,2002-06-11,2002,61.8,209.527,0.499
C6H003Q01,2002-06-19,2002,66.0,203.977,1.029
C6H003Q01,2002-06-25,2002,57.6,199.911,0.879
C6H003Q01,2002-07-03,2002,59.9,202.257,0.496
C6H003Q01,2002-07-09,2002,62.5,210.362,0.493
C6H003Q01,2002-07-10,2002,39.3,150.12,0.024
C6H003Q01,2002-07-17,2002,62.5,200.728,0.416
C6H003Q01,2002-07-23,2002,65.4,201.203,0.535
C6H003Q01,2002-07-30,2002,70.7,192.546,0.779
C6H003Q01,2002-08-07,2002,68.4,178.421,0.967
C6H003Q01,2002-08-13,2002,71.6,171.674,0.468
C6H003Q01,2002-08-21,2002,66.7,188.702,0.043
C6H003Q01,2002-09-03,2002,65.8,219.319,2.766
C6H003Q01,2002-09-10,2002,66.0,212.204,0.465
C6H003Q01,2002-11-12,2002,68.8,208.686,1.44
C6H003Q01,2002-12-16,2002,59.1,180.763,0.192
C6H003Q01,2002-12-30,2002,42.9,108.106,0.339
C6H003Q01,2003-01-07,2003,50.0,123.047,0.497
C6H003Q01,2003-01-13,2003,51.4,138.797,0.456
C6H003Q01,2003-01-21,2003,53.7,158.249,0.457
C6H003Q01,2003-05-05,2003,78.7,228.951,1.036
C6H003Q01,2003-06-23,2003,87.0,235.758,1.212
C6H003Q01,2003-06-30,2003,78.7,236.393,1.007
C6H003Q01,2003-07-07,2003,85.0,257.808,1.211
C6H003Q01,2003-07-14,2003,89.3,240.488,1.159
C6H003Q01,2003-07-21,2003,89.4,249.411,1.065
C6H003Q01,2003-07-28,2003,87.7,252.613,1.309
C6H003Q01,2003-08-05,2003,89.0,237.195,0.492
C6H003Q01,2003-08-12,2003,90.3,233.718,0.483
C6H003Q01,2003-08-20,2003,89.0,263.658,1.386
C6H003Q01,2003-08-26,2003,88.8,254.632,0.494
C6H003Q01,2003-11-25,2003,108.4,274.701,1.632
C6H003Q01,2003-12-02,2003,89.1,269.176,0.695
C6H003Q01,2003-12-08,2003,91.4,267.022,0.511
C6H003Q01,2004-01-27,2004,75.2,225.225,0.308
C6H003Q01,2004-02-03,2004,84.5,252.223,0.655
C6H003Q01,2004-02-10,2004,91.1,265.541,0.901
C6H003Q01,2004-02-17,2004,89.7,282.851,1.274
C6H003Q01,2004-03-09,2004,66.4,202.593,0.412
C6H003Q01,2004-03-16,2004,46.5,126.54,0.702
C6H003Q01,2004-03-24,2004,26.4,93.874,0.038
C6H003Q01,2004-03-30,2004,22.6,69.15,0.159
C6H003Q01,2004-04-06,2004,20.7,64.823,0.222
C6H003Q01,2004-04-12,2004,28.4,77.879,0.2
C6H003Q01,2004-04-20,2004,30.8,78.785,0.325
C6H003Q01,2004-04-27,2004,33.8,96.331,0.309
C6H003Q01,2004-07-13,2004,53.2,149.839,0.704
C6H003Q01,2004-07-20,2004,51.8,149.545,0.624
C6H003Q01,2005-01-25,2005,60.5,174.532,0.518
C6H003Q01,2005-02-01,2005,62.5,178.97,0.658
C6H003Q01,2005-02-08,2005,32.4,107.038,0.481
C6H003Q01,2005-02-15,2005,32.7,112.372,0.88
C6H003Q01,2005-02-22,2005,37.6,119.993,1.795
C6H003Q01,2005-03-01,2005,36.8,124.35,0.363
C6H003Q01,2005-04-12,2005,50.7,140.531,1.477
C6H003Q01,2005-07-26,2005,56.7,158.45,1.488
C6H003Q01,2005-08-02,2005,58.3,148.06,1.507
C6H003Q01,2005-12-21,2005,106.9,192.872,1.749
C6H003Q01,2006-01-17,2006,55.1,158.405,0.804
C6H003Q01,2006-01-24,2006,45.7,139.185,1.145
C6H003Q01,2006-01-31,2006,27.6,73.812,0.217
C6H003Q01,2006-02-07,2006,14.6,35.129,0.057
C6H003Q01,2006-02-14,2006,16.3,44.164,0.244
C6H003Q01,2006-02-28,2006,13.2,40.61,0.185
C6H003Q01,2006-03-07,2006,24.7,76.106,0.121
C6H003Q01,2006-03-21,2006,17.6,54.392,0.165
C6H003Q01,2006-03-28,2006,18.4,55.333,0.158
C6H003Q01,2006-04-04,2006,24.8,80.37,0.224
C6H003Q01,2006-04-11,2006,28.1,87.372,0.461
C6H003Q01,2006-05-16,2006,42.0,131.037,0.67
C6H003Q01,2006-05-16,2006,41.0,128.125,1.072
C6H003Q01,2007-09-26,2007,118.0,252.594,2.816
C6H003Q01,2007-10-04,2007,60.5,159.037,0.856
C6H003Q01,2007-10-30,2007,28.6,71.789,0.321
C6H003Q01,2007-11-12,2007,34.6,82.508,0.406
C6H003Q01,2007-11-28,2007,19.9,61.684,0.089
C6H003Q01,2007-12-11,2007,12.4,42.476,0.067
C6H003Q01,2007-12-20,2007,15.5,54.124,0.081
C6H003Q01,2008-01-08,2008,37.5,113.567,0.407
C6H003Q01,2008-01-29,2008,39.0,144.264,0.183
C6H003Q01,2008-02-05,2008,44.6,156.952,0.628
C6H003Q01,2008-02-20,2008,54.3,181.093,0.779
C6H003Q01,2008-03-04,2008,62.3,180.942,0.395
C6H003Q01,2008-03-26,2008,48.6,184.082,0.207
C6H003Q01,2008-04-16,2008,72.5,207.81,1.19
C6H003Q01,2008-09-02,2008,85.3,210.32,2.076
C6H003Q01,2008-09-12,2008,97.2,204.93,
C6H003Q01,2008-10-09,2008,115.5,242.371,2.077
C6H003Q01,2008-10-30,2008,111.0,230.406,2.406
C6H003Q01,2008-11-05,2008,121.3,241.091,1.78
C6H003Q01,2008-11-27,2008,78.2,242.205,2.209
C6H003Q01,2008-12-04,2008,62.9,170.52,0.897
C6H003Q01,2009-01-06,2009,28.8,107.347,0.073
C6H003Q01,2009-01-09,2009,78.0,229.322,0.006
C6H003Q01,2009-02-04,2009,19.1,28.722,0.258
C6H003Q01,2009-02-25,2009,20.5,64.489,0.094
C6H003Q01,2009-03-10,2009,49.9,146.986,1.014
C6H003Q01,2009-03-25,2009,17.1,57.341,0.013
C6H003Q01,2009-05-06,2009,44.8,131.893,0.837
C6H003Q01,2009-07-08,2009,59.4,178.827,0.845
C6H003Q01,2009-08-04,2009,61.4,196.305,0.91
C6H003Q01,2009-09-03,2009,,189.49,1.502
C6H003Q01,2009-10-08,2009,86.3,203.169,0.764
C6H003Q01,2009-11-05,2009,82.3,205.737,0.981
C6H003Q01,2009-12-03,2009,44.7,215.632,0.799
C6H003Q01,2010-02-10,2010,33.6,120.398,0.116
C6H003Q01,2010-03-03,2010,39.7,135.774,0.11
C6H003Q01,2010-04-21,2010,63.1,212.878,0.401
C6H003Q01,2010-05-19,2010,68.9,220.835,0.859
C6H003Q01,2010-06-24,2010,75.0,253.725,0.687
C6H003Q01,2010-07-28,2010,79.7,304.344,0.678
C6H003Q01,2010-08-18,2010,89.1,280.081,0.454
C6H003Q01,2010-09-08,2010,92.6,279.518,0.444
C6H003Q01,2010-11-10,2010,98.2,251.898,2.227
C6H007Q01,1999-01-12,1999,24.8,98.2,0.103
C6H007Q01,1999-01-26,1999,27.4,86.9,0.076
C6H007Q01,1999-02-09,1999,23.2,93.2,0.053
C6H007Q01,1999-02-16,1999,24.3,92.8,0.05
C6H007Q01,1999-02-23,1999,24.2,90.7,0.049
C6H007Q01,1999-03-02,1999,25.7,98.1,0.082
C6H007Q01,1999-03-09,1999,26.0,99.2,0.047
C6H007Q01,1999-03-24,1999,27.0,108.7,0.063
C6H007Q01,1999-03-31,1999,27.4,113.6,0.033
C6H007Q01,1999-04-13,1999,27.5,111.9,0.056
C6H007Q01,1999-04-20,1999,28.3,114.0,0.053
C6H007Q01,1999-04-27,1999,28.9,117.0,0.022
C6H007Q01,1999-05-04,1999,32.1,115.0,0.042
C6H007Q01,1999-05-11,1999,31.5,113.4,0.04
C6H007Q01,1999-05-18,1999,29.5,115.2,0.046
C6H007Q01,1999-05-25,1999,29.0,108.4,0.041
C6H007Q01,1999-06-08,1999,31.0,109.6,0.066
C6H007Q01,1999-06-15,1999,31.7,114.6,0.071
C6H007Q01,1999-06-22,1999,31.3,114.5,0.027
C6H007Q01,1999-06-29,1999,32.2,117.2,0.036
C6H007Q01,1999-07-13,1999,33.2,121.6,0.049
C6H007Q01,1999-07-20,1999,33.9,121.9,0.03
C6H007Q01,1999-07-27,1999,34.3,128.4,0.035
C6H007Q01,1999-08-03,1999,35.3,128.2,0.014
C6H007Q01,1999-08-10,1999,41.7,137.4,0.049
C6H007Q01,1999-08-17,1999,36.9,139.3,0.024
C6H007Q01,1999-08-24,1999,37.6,140.4,0.019
C6H007Q01,1999-08-31,1999,48.7,159.7,0.63
C6H007Q01,1999-09-07,1999,41.2,159.5,0.044
C6H007Q01,1999-09-14,1999,39.0,146.6,0.052
C6H007Q01,1999-09-21,1999,39.4,147.6,0.022
C6H007Q01,1999-09-28,1999,39.2,144.379,0.046
C6H007Q01,1999-10-05,1999,40.0,147.21,0.042
C6H007Q01,1999-10-12,1999,39.7,153.925,0.037
C6H007Q01,1999-10-19,1999,40.9,151.457,0.023
C6H007Q01,1999-10-26,1999,39.4,145.692,0.018
C6H007Q01,1999-11-01,1999,40.8,149.195,0.027
C6H007Q01,1999-11-09,1999,39.8,144.833,0.02
C6H007Q01,1999-11-16,1999,40.2,149.845,0.05
C6H007Q01,1999-11-23,1999,40.3,148.77,0.008
C6H007Q01,1999-11-30,1999,39.9,150.797,0.022
C6H007Q01,1999-12-07,1999,39.5,149.381,0.029
C6H007Q01,1999-12-14,1999,38.1,141.666,0.056
C6H007Q01,1999-12-21,1999,37.5,139.43,0.025
C6H007Q01,1999-12-29,1999,24.0,87.272,0.076
C6H007Q01,2000-01-05,2000,23.4,83.53,0.043
C6H007Q01,2000-01-11,2000,20.1,74.199,0.064
C6H007Q01,2000-01-18,2000,12.5,42.229,0.017
C6H007Q01,2000-01-26,2000,15.1,48.166,0.093
C6H007Q01,2000-02-01,2000,17.2,51.303,0.028
C6H007Q01,2000-02-08,2000,17.8,56.865,0.032
C6H007Q01,2000-02-15,2000,10.44,37.86,0.074
C6H007Q01,2000-02-22,2000,11.74,41.167,0.059
C6H007Q01,2000-02-29,2000,15.4,44.37,0.067
C6H007Q01,2000-03-07,2000,14.5,51.103,0.032
C6H007Q01,2000-03-14,2000,16.8,57.323,0.087
C6H007Q01,2000-03-19,2000,17.0,56.008,0.098
C6H007Q01,2000-03-28,2000,17.9,65.426,0.029
C6H007Q01,2000-04-04,2000,21.9,75.171,0.086
C6H007Q01,2000-04-11,2000,21.9,81.37,0.077
C6H007Q01,2000-04-18,2000,24.5,94.73,0.071
C6H007Q01,2000-05-03,2000,28.3,107.152,0.079
C6H007Q01,2000-05-10,2000,32.4,122.254,0.127
C6H007Q01,2000-05-16,2000,29.2,104.631,0.137
C6H007Q01,2000-05-30,2000,29.6,103.903,0.211
C6H007Q01,2000-06-06,2000,28.8,103.478,0.15
C6H007Q01,2000-06-18,2000,29.6,106.15,0.1
C6H007Q01,2000-06-27,2000,30.3,109.398,0.054
C6H007Q01,2000-07-04,2000,30.5,109.591,0.095
C6H007Q01,2000-07-10,2000,31.0,107.419,0.075
C6H007Q01,2000-07-17,2000,32.0,112.805,0.061
C6H007Q01,2000-07-25,2000,32.4,113.069,0.068
C6H007Q01,2000-08-01,2000,32.7,115.15,0.039
C6H007Q01,2000-08-08,2000,34.1,118.608,0.045
C6H007Q01,2000-08-15,2000,34.8,119.059,0.148
C6H007Q01,2000-08-22,2000,34.1,120.25,0.043
C6H007Q01,2000-08-30,2000,38.3,137.103,0.03
C6H007Q01,2000-09-05,2000,36.5,106.801,0.031
C6H007Q01,2000-09-12,2000,37.8,134.0,0.065
C6H007Q01,2000-09-19,2000,40.5,143.406,0.061
C6H007Q01,2000-09-27,2000,41.6,164.613,0.033
C6H007Q01,2000-10-03,2000,37.9,141.75,0.041
C6H007Q01,2000-10-10,2000,63.6,186.198,0.229
C6H007Q01,2000-10-24,2000,36.7,133.262,0.045
C6H007Q01,2000-10-31,2000,40.1,159.202,0.032
C6H007Q01,2000-11-14,2000,41.5,168.239,0.029
C6H007Q01,2000-12-12,2000,39.9,163.876,0.047
C6H007Q01,2001-01-03,2001,31.5,121.208,0.087
C6H007Q01,2001-01-09,2001,32.6,122.988,0.052
C6H007Q01,2001-01-16,2001,33.3,127.453,0.047
C6H007Q01,2001-01-23,2001,33.3,125.703,0.029
C6H007Q01,2001-01-30,2001,32.9,126.742,0.037
C6H007Q01,2001-02-06,2001,32.9,125.316,0.038
C6H007Q01,2001-02-13,2001,32.9,127.72,0.025
C6H007Q01,2001-02-20,2001,32.3,123.963,0.051
C6H007Q01,2001-02-27,2001,31.5,125.4,0.053
C6H007Q01,2001-03-06,2001,35.6,150.151,0.027
C6H007Q01,2001-03-13,2001,36.0,141.145,0.037
C6H007Q01,2001-03-20,2001,35.8,143.136,0.025
C6H007Q01,2001-03-27,2001,17.3,61.459,0.058
C6H007Q01,2001-04-03,2001,20.3,78.571,0.03
C6H007Q01,2001-04-10,2001,21.1,78.386,0.121
C6H007Q01,2001-04-17,2001,18.9,65.407,0.179
C6H007Q01,2001-04-24,2001,19.1,64.187,0.11
C6H007Q01,2001-05-01,2001,19.9,69.007,0.085
C6H007Q01,2001-05-08,2001,33.8,128.745,0.158
C6H007Q01,2001-05-15,2001,35.7,134.885,0.495
C6H007Q01,2001-05-22,2001,35.2,139.111,0.656
C6H007Q01,2001-05-29,2001,34.7,137.275,0.13
C6H007Q01,2001-06-05,2001,35.6,138.467,0.044
C6H007Q01,2001-06-12,2001,36.1,138.773,2.137
C6H007Q01,2001-06-19,2001,37.2,143.386,0.071
C6H007Q01,2001-06-26,2001,50.7,169.473,0.347
C6H007Q01,2001-06-26,2001,37.6,141.802,0.155
C6H007Q01,2001-07-03,2001,53.5,173.481,0.723
C6H007Q01,2001-07-03,2001,39.2,141.967,0.414
C6H007Q01,2001-07-10,2001,39.1,145.047,0.582
C6H007Q01,2001-07-17,2001,40.2,147.165,0.782
C6H007Q01,2001-07-24,2001,40.2,148.64,0.048
C6H007Q01,2001-07-31,2001,39.5,148.356,0.072
C6H007Q01,2001-08-06,2001,42.4,154.504,0.043
C6H007Q01,2001-08-14,2001,43.0,152.327,0.056
C6H007Q01,2001-08-21,2001,43.3,151.704,0.025
C6H007Q01,2001-08-29,2001,42.9,154.602,0.014
C6H007Q01,2001-09-04,2001,41.1,148.417,0.038
C6H007Q01,2001-09-11,2001,42.6,144.593,0.031
C6H007Q01,2001-09-18,2001,41.8,151.64,0.064
C6H007Q01,2001-09-26,2001,40.9,147.786,0.044
C6H007Q01,2001-10-02,2001,41.4,156.51,0.036
C6H007Q01,2001-10-09,2001,40.4,146.176,0.036
C6H007Q01,2001-10-23,2001,40.3,145.182,0.032
C6H007Q01,2001-11-21,2001,19.8,67.365,0.151
C6H007Q01,2001-11-27,2001,31.1,117.783,0.108
C6H007Q01,2001-12-04,2001,26.4,99.35,0.059
C6H007Q01,2001-12-19,2001,22.6,82.541,0.078
C6H007Q01,2001-12-27,2001,22.2,77.107,0.06
C6H007Q01,2002-01-03,2002,25.6,91.868,0.097
C6H007Q01,2002-01-08,2002,27.5,100.569,0.053
C6H007Q01,2002-01-15,2002,29.9,122.55,0.073
C6H007Q01,2002-01-22,2002,30.4,119.587,0.041
C6H007Q01,2002-01-29,2002,33.6,155.006,0.071
C6H007Q01,2002-02-05,2002,18.7,68.536,0.093
C6H007Q01,2002-02-12,2002,20.7,65.852,0.074
C6H007Q01,2002-02-19,2002,19.9,78.718,0.094
C6H007Q01,2002-02-26,2002,22.9,82.328,0.097
C6H007Q01,2002-03-06,2002,25.1,87.286,0.05
C6H007Q01,2002-03-13,2002,25.3,95.208,0.089
C6H007Q01,2002-03-19,2002,24.5,102.501,0.069
C6H007Q01,2002-03-26,2002,26.3,104.315,0.08
C6H007Q01,2002-04-03,2002,26.9,107.842,0.074
C6H007Q01,2002-04-10,2002,27.4,106.597,0.057
C6H007Q01,2002-04-17,2002,30.9,122.712,0.07
C6H007Q01,2002-04-24,2002,30.7,117.169,0.058
C6H007Q01,2002-04-30,2002,32.5,123.982,0.061
C6H007Q01,2002-05-08,2002,30.4,121.82,0.062
C6H007Q01,2002-05-15,2002,32.5,128.243,0.062
C6H007Q01,2002-05-22,2002,34.0,122.997,0.114
C6H007Q01,2002-05-28,2002,34.9,140.924,0.052
C6H007Q01,2002-06-05,2002,35.8,139.543,0.044
C6H007Q01,2002-06-12,2002,37.1,145.209,0.048
C6H007Q01,2002-06-20,2002,39.0,145.497,0.03
C6H007Q01,2002-06-26,2002,38.2,152.013,0.054
C6H007Q01,2002-07-17,2002,41.8,166.326,0.026
C6H007Q01,2002-07-23,2002,42.6,169.538,0.036
C6H007Q01,2002-07-30,2002,47.0,174.908,0.023
C6H007Q01,2002-08-07,2002,44.0,175.958,0.022
C6H007Q01,2002-08-13,2002,47.3,172.765,0.056
C6H007Q01,2002-08-21,2002,44.2,178.052,0.03
C6H007Q01,2002-08-27,2002,45.7,173.628,0.048
C6H007Q01,2002-09-03,2002,47.0,179.855,0.055
C6H007Q01,2002-09-10,2002,43.5,160.438,0.043
C6H007Q01,2002-09-18,2002,25.2,100.108,0.054
C6H007Q01,2002-09-25,2002,47.8,191.76,0.038
C6H007Q01,2002-10-01,2002,50.4,193.28,0.032
C6H007Q01,2002-10-05,2002,50.5,200.728,0.028
C6H007Q01,2002-10-15,2002,50.6,199.349,0.043
C6H007Q01,2002-10-23,2002,52.4,210.387,0.048
C6H007Q01,2002-10-30,2002,53.1,217.089,0.025
C6H007Q01,2002-11-06,2002,50.2,209.486,0.017
C6H007Q01,2002-11-13,2002,50.4,224.208,0.032
C6H007Q01,2002-11-20,2002,53.2,218.673,0.035
C6H007Q01,2002-11-27,2002,52.5,224.941,0.022
C6H007Q01,2002-12-03,2002,53.1,225.901,0.077
C6H007Q01,2002-12-10,2002,43.8,164.046,0.075
C6H007Q01,2002-12-17,2002,42.8,165.175,0.061
C6H007Q01,2002-12-24,2002,40.3,147.941,0.047
C6H007Q01,2002-12-30,2002,41.7,152.542,0.056
C6H007Q01,2003-01-07,2003,43.8,166.077,0.037
C6H007Q01,2003-01-14,2003,40.2,150.129,0.041
C6H007Q01,2003-01-21,2003,41.7,158.428,0.072
C6H007Q01,2003-01-28,2003,41.2,153.209,0.025
C6H007Q01,2003-02-03,2003,42.8,158.811,0.029
C6H007Q01,2003-02-11,2003,42.4,159.966,0.035
C6H007Q01,2003-02-18,2003,42.0,153.731,0.03
C6H007Q01,2003-02-25,2003,41.3,154.106,0.029
C6H007Q01,2003-03-04,2003,41.1,152.773,0.044
C6H007Q01,2003-03-11,2003,41.4,156.622,0.025
C6H007Q01,2003-03-18,2003,42.2,161.567,0.017
C6H007Q01,2003-03-25,2003,38.2,144.667,0.03
C6H007Q01,2003-04-01,2003,38.9,141.674,0.02
C6H007Q01,2003-04-08,2003,40.8,146.433,0.027
C6H007Q01,2003-04-15,2003,38.2,140.829,0.059
C6H007Q01,2003-04-23,2003,39.2,142.857,0.027
C6H007Q01,2003-04-30,2003,39.0,141.015,0.033
C6H007Q01,2003-05-06,2003,41.4,143.658,0.023
C6H007Q01,2003-05-13,2003,40.8,147.092,0.017
C6H007Q01,2003-05-20,2003,41.2,149.38,0.051
C6H007Q01,2003-05-27,2003,41.9,150.314,0.046
C6H007Q01,2003-06-03,2003,43.3,155.6,0.033
C6H007Q01,2003-06-10,2003,46.6,163.174,0.033
C6H007Q01,2003-06-18,2003,45.6,163.681,0.057
C6H007Q01,2003-06-24,2003,45.8,164.467,0.025
C6H007Q01,2003-07-01,2003,46.0,159.622,0.041
C6H007Q01,2003-07-08,2003,46.5,161.725,0.026
C6H007Q01,2003-07-15,2003,48.6,168.521,0.042
C6H007Q01,2003-07-22,2003,48.5,172.452,0.026
C6H007Q01,2003-07-29,2003,48.4,171.974,0.041
C6H007Q01,2003-08-05,2003,49.1,167.941,0.063
C6H007Q01,2003-08-12,2003,48.6,164.866,0.028
C6H007Q01,2003-08-20,2003,48.9,187.197,0.048
C6H007Q01,2003-08-27,2003,49.6,175.538,0.096
C6H007Q01,2003-09-03,2003,49.4,175.982,0.018
C6H007Q01,2003-09-09,2003,49.1,180.607,0.042
C6H007Q01,2003-09-16,2003,50.0,174.623,0.094
C6H007Q01,2003-09-23,2003,46.9,175.92,0.046
C6H007Q01,2003-09-30,2003,50.2,178.821,0.096
C6H007Q01,2003-10-07,2003,48.2,173.071,0.022
C6H007Q01,2003-10-14,2003,48.8,169.444,0.077
C6H007Q01,2003-10-21,2003,48.5,163.126,0.069
C6H007Q01,2003-10-28,2003,47.1,174.296,0.012
C6H007Q01,2003-11-04,2003,46.2,169.877,0.024
C6H007Q01,2003-11-11,2003,45.3,172.313,0.045
C6H007Q01,2003-11-25,2003,40.2,151.336,0.032
C6H007Q01,2003-12-02,2003,42.4,157.654,0.058
C6H007Q01,2003-12-09,2003,42.3,155.17,0.041
C6H007Q01,2003-12-17,2003,43.5,158.832,0.012
C6H007Q01,2003-12-23,2003,43.4,160.54,0.083
C6H007Q01,2004-01-06,2004,43.8,160.934,0.012
C6H007Q01,2004-01-13,2004,41.0,147.552,0.012
C6H007Q01,2004-01-20,2004,32.1,110.263,0.067
C6H007Q01,2004-01-27,2004,30.9,116.68,0.081
C6H007Q01,2004-02-03,2004,32.2,113.406,0.074
C6H007Q01,2004-02-10,2004,31.0,107.941,0.089
C6H007Q01,2004-02-18,2004,32.3,116.549,0.089
C6H007Q01,2004-02-24,2004,35.1,124.372,0.04
C6H007Q01,2004-03-02,2004,35.0,120.047,0.037
C6H007Q01,2004-03-09,2004,34.0,118.802,0.033
C6H007Q01,2004-03-16,2004,32.7,105.059,0.078
C6H007Q01,2004-03-30,2004,14.8,40.461,0.072
C6H007Q01,2004-04-06,2004,14.8,44.605,0.097
C6H007Q01,2004-04-06,2004,20.3,64.782,0.2
C6H007Q01,2004-04-12,2004,16.1,47.008,0.093
C6H007Q01,2004-04-20,2004,17.5,49.669,0.1
C6H007Q01,2004-04-27,2004,19.1,60.708,0.098
C6H007Q01,2004-05-04,2004,21.8,68.487,0.129
C6H007Q01,2004-05-11,2004,22.3,71.675,0.069
C6H007Q01,2004-05-18,2004,22.6,75.124,0.076
C6H007Q01,2004-05-25,2004,25.4,84.829,0.035
C6H007Q01,2004-06-02,2004,25.4,79.765,0.086
C6H007Q01,2004-06-09,2004,28.0,86.774,0.04
C6H007Q01,2004-06-16,2004,30.2,92.467,0.118
C6H007Q01,2004-06-23,2004,30.0,93.332,0.035
C6H007Q01,2004-06-30,2004,30.0,90.7,0.043
C6H007Q01,2004-07-14,2004,34.9,103.688,0.037
C6H007Q01,2004-07-19,2004,33.8,109.294,0.055
C6H007Q01,2004-07-26,2004,38.9,122.254,0.038
C6H007Q01,2004-08-02,2004,37.8,119.918,0.05
C6H007Q01,2004-08-10,2004,36.4,111.02,0.059
C6H007Q01,2004-08-16,2004,36.5,110.727,0.028
C6H007Q01,2004-08-23,2004,37.6,111.633,0.04
C6H007Q01,2004-08-30,2004,41.0,119.699,0.028
C6H007Q01,2004-09-06,2004,44.9,127.089,0.051
C6H007Q01,2004-09-13,2004,43.9,132.24,0.026
C6H007Q01,2004-09-20,2004,47.6,138.314,0.024
C6H007Q01,2004-09-27,2004,47.8,140.014,0.053
C6H007Q01,2004-10-04,2004,51.7,150.337,0.03
C6H007Q01,2004-10-11,2004,53.3,152.849,0.053
C6H007Q01,2004-10-18,2004,53.1,150.526,0.049
C6H007Q01,2004-10-25,2004,51.2,138.122,0.037
C6H007Q01,2004-11-01,2004,48.8,147.211,0.012
C6H007Q01,2004-11-08,2004,49.1,136.328,0.057
C6H007Q01,2004-11-16,2004,45.3,133.624,0.012
C6H007Q01,2004-11-22,2004,46.1,133.172,0.035
C6H007Q01,2004-11-30,2004,42.7,131.219,0.059
C6H007Q01,2004-12-06,2004,42.2,134.841,0.037
C6H007Q01,2004-12-14,2004,41.5,133.495,0.068
C6H007Q01,2004-12-20,2004,43.6,141.139,0.034
C6H007Q01,2004-12-28,2004,36.6,115.123,0.071
C6H007Q01,2005-01-03,2005,38.7,124.804,0.048
C6H007Q01,2005-01-10,2005,37.2,123.213,0.047
C6H007Q01,2005-01-17,2005,35.6,122.299,0.081
C6H007Q01,2005-01-24,2005,34.7,105.634,0.065
C6H007Q01,2005-01-31,2005,24.7,96.471,0.111
C6H007Q01,2005-02-07,2005,22.5,77.646,0.047
C6H007Q01,2005-02-14,2005,22.1,45.906,0.089
C6H007Q01,2005-02-21,2005,21.8,77.59,0.095
C6H007Q01,2005-02-28,2005,20.5,67.695,0.098
C6H007Q01,2005-03-08,2005,21.2,68.832,0.105
C6H007Q01,2005-03-14,2005,21.7,78.483,0.106
C6H007Q01,2005-03-22,2005,23.8,76.645,0.044
C6H007Q01,2005-03-29,2005,23.3,74.076,0.045
C6H007Q01,2005-04-05,2005,23.3,80.32,0.041
C6H007Q01,2005-04-12,2005,24.8,80.894,0.068
C6H007Q01,2005-04-19,2005,26.1,87.509,0.033
C6H007Q01,2005-04-26,2005,27.4,95.975,0.047
C6H007Q01,2005-05-03,2005,28.1,97.269,0.036
C6H007Q01,2005-05-10,2005,29.1,99.379,0.053
C6H007Q01,2005-05-17,2005,29.5,108.849,0.058
C6H007Q01,2005-05-24,2005,30.9,105.289,0.048
C6H007Q01,2005-05-31,2005,31.9,111.017,0.032
C6H007Q01,2005-06-07,2005,32.9,113.063,0.036
C6H007Q01,2005-06-14,2005,34.8,120.502,0.017
C6H007Q01,2005-06-21,2005,34.3,116.052,0.111
C6H007Q01,2005-06-30,2005,34.8,114.177,0.039
C6H007Q01,2005-07-05,2005,34.7,111.7,0.03
C6H007Q01,2005-07-12,2005,34.8,111.905,0.026
C6H007Q01,2005-07-19,2005,35.8,123.044,0.066
C6H007Q01,2005-07-26,2005,38.9,133.911,0.053
C6H007Q01,2005-08-02,2005,38.2,121.031,0.027
C6H007Q01,2005-08-09,2005,38.1,122.32,0.017
C6H007Q01,2005-08-16,2005,38.1,121.617,0.022
C6H007Q01,2005-08-23,2005,39.5,128.419,0.019
C6H007Q01,2005-08-30,2005,40.4,134.087,0.025
C6H007Q01,2005-09-06,2005,41.0,134.79,0.006
